,dt,bid_count,position_count,cash_value,positions_value,total_value
747,2022-08-26,0,11,7413.161884403193,147790.71502685547,155203.87691125867
748,2022-08-29,0,11,7413.161884403193,146505.58242797852,153918.74431238172
749,2022-08-30,2,11,22374.811614322625,129933.68682861328,152308.4984429359
750,2022-08-31,0,11,22374.811614322625,128570.99838256836,150945.80999689098
751,2022-09-01,0,11,22374.811614322625,128851.99890136719,151226.8105156898
752,2022-09-02,0,11,22374.811614322625,127902.00004577637,150276.811660099
753,2022-09-06,1,11,22374.811614322625,126850.00114440918,149224.8127587318
754,2022-09-07,0,11,22374.811614322625,129269.99931335449,151644.8109276771
755,2022-09-08,0,11,22374.811614322625,130387.99934387207,152762.8109581947
756,2022-09-09,1,12,18237.553522586786,136465.99769592285,154703.55121850964
