dt,profit_sum,return,daily_return,weekly_return,monthly_return
2022-07-26 14:28:24,461.05184600001394,0.002929762385017733,0.03703558980519321,0.001185293575916328,0.07045478863386634
2022-07-26 14:40:38,496.06541200001357,0.003515634806483797,0.040506590102536974,0.004536301473679033,0.07403764434891386
2022-07-26 14:54:15,598.852861000013,0.010362888761616949,0.05069621963190825,0.014373675747121083,0.08455564183265452
2022-07-27 10:37:48,566.9927290000132,-0.0031902370077637504,0.0,0.011324470363248922,0.08129546958917697
2022-07-27 10:42:31,566.9927290000132,0.0,0.0,0.011324470363248922,0.08129546958917697
2022-07-27 10:59:21,292.1774740000119,-0.027521679091367775,-0.02600695032616039,-0.014976994901118559,0.05317427202366897
2022-07-27 11:12:50,292.1774740000119,0.0,-0.02600695032616039,-0.014976994901118559,0.05317427202366897
2022-07-27 11:51:46,500.42377500001294,0.021007704576737098,-0.006299706615422089,0.004953422906963322,0.0744836253661801
2022-07-27 12:03:31,631.5686140000116,0.014797031857225416,0.006111093918213512,0.017504769183426274,0.08790336775717521
2022-07-27 12:34:32,777.7217590000118,0.014707165434423972,0.01994219504113736,0.031492500201107776,0.10285887474082255
2022-07-27 12:47:46,797.0966580000122,0.001958193732299269,0.02177572511888879,0.03334679403588482,0.10484146250725065
2022-07-27 13:00:10,797.0966580000122,0.0,0.02177572511888879,0.03334679403588482,0.10484146250725065
2022-07-27 13:17:03,887.2233340000121,0.009303347624273728,0.03030480035451913,0.04197245653124698,0.11406391291932298
2022-07-27 13:49:10,1076.1680060000117,0.019107148178514072,0.04818544784294399,0.060055592882230203,0.13339817604187787
2022-07-27 14:22:48,1076.1680060000117,0.0,0.04818544784294399,0.060055592882230203,0.13339817604187787
2022-07-27 14:40:53,1228.2679350000117,0.015425377416581688,0.06257931872946193,0.07461246673301494,0.14896220342132127
2022-07-27 14:53:34,1228.2679350000117,0.0,0.06257931872946193,0.07461246673301494,0.14896220342132127
2022-07-28 10:35:19,1228.2679350000117,0.0,0.0,0.07461246673301494,0.14896220342132127
2022-07-28 10:47:16,1281.3981230000109,0.005325736747412769,0.004731824027318166,0.07969734382315787,0.1543988903819507
2022-07-28 10:59:04,1378.1734220000117,0.009880853302793698,0.013350722290187302,0.08895931934594056,0.16430167872112103
2022-07-28 11:11:25,1532.6134540000103,0.015518055328443772,0.0271052953814286,0.10374015506437892,0.18010516332715323
2022-07-28 11:23:43,1532.6134540000103,0.0,0.0271052953814286,0.10374015506437892,0.18010516332715323
2022-07-28 11:35:58,1532.6134540000103,0.0,0.0271052953814286,0.10374015506437892,0.18010516332715323
2022-07-28 11:47:35,1546.53320600001,0.0014157370456766693,0.02834500145903402,0.1050723586704584,0.18152953875367356
2022-07-28 11:59:29,1485.702736000011,-0.006083989702638908,0.022927383144958697,0.09925051849015196,0.17530490007823787
2022-07-28 12:11:06,1527.1126860000122,0.004148350084289468,0.026615391860080356,0.1032136986328417,0.1795422826978011
2022-07-28 12:23:29,1527.1126860000122,0.0,0.026615391860080356,0.1032136986328417,0.1795422826978011
2022-07-28 12:36:15,1580.8820810000134,0.005385038829837716,0.03140414425815919,0.10835975165991484,0.1850443782047369
2022-07-28 12:49:10,1830.215669000013,0.025809817802199216,0.05361002582808429,0.13222246882975325,0.21055809682223095
2022-07-28 13:01:36,1834.0910470000117,0.0003887799867612747,0.05395517060218792,0.13259336570683275,0.2109546551223844
2022-07-28 13:13:37,2279.210900000012,0.04513219135649626,0.0935979592831119,0.17519400063941612,0.25650272095498466
2022-07-28 13:25:48,2264.3761810000133,-0.00149026760208246,0.09227676539231092,0.1737742292133899,0.25498471911106313
